timestamp,report_id,report_type,description,location,urgency,issue_category,status,verified,upvotes,priority_score
2025-05-09 03:22:44.835687,RPT_791174,complaint,Request for healthcare improvement in Chennai,Chennai,medium,healthcare,resolved,True,18,0.03826386607327503
2025-05-10 14:42:17.032599,RPT_951919,suggestion,Urgent power outage issue reported in Agra,Agra,critical,power outage,pending,True,53,0.009603641195415014
2025-05-03 01:17:45.348902,RPT_547482,suggestion,Community feedback on education in Surat,Surat,critical,education,closed,True,79,0.18678439839589545
2025-05-28 09:16:30.087957,RPT_955206,information,Community feedback on monsoon flooding in Patna,Patna,medium,monsoon flooding,in_progress,False,26,0.6086482332393354
2025-05-03 22:27:43.137562,RPT_186957,information,Community feedback on pollution in Nashik,Nashik,low,pollution,in_progress,False,52,0.7448739227800194
2025-05-07 06:18:52.972920,RPT_726571,complaint,Request for traffic congestion improvement in Indore,Indore,low,traffic congestion,pending,True,29,0.3047950813361284
2025-04-30 09:26:26.495404,RPT_462954,emergency,Urgent water shortage issue reported in Lucknow,Lucknow,medium,water shortage,resolved,True,55,0.5348243305663886
2025-05-10 09:10:37.705112,RPT_902364,appreciation,Emergency situation regarding pollution in Bangalore,Bangalore,medium,pollution,resolved,True,16,0.5711640314868143
2025-05-15 22:39:31.364344,RPT_695717,complaint,Emergency situation regarding corruption in Indore,Indore,medium,corruption,pending,True,27,0.25241864187803287
2025-05-26 17:04:56.915774,RPT_498597,suggestion,Request for power outage improvement in Vadodara,Vadodara,low,power outage,in_progress,True,33,0.6113496987317956
2025-05-11 11:20:04.700623,RPT_512410,complaint,Request for traffic congestion improvement in Bhopal,Bhopal,medium,traffic congestion,in_progress,True,66,0.10694061967113988
2025-05-25 23:47:12.047915,RPT_342462,complaint,Urgent healthcare issue reported in Nashik,Nashik,medium,healthcare,closed,True,23,0.4927311120116872
2025-05-06 06:31:25.922059,RPT_603459,emergency,Urgent housing issue reported in Ludhiana,Ludhiana,low,housing,resolved,True,44,0.2963014944577509
2025-04-30 09:39:53.979932,RPT_369641,emergency,Community feedback on pollution in Kolkata,Kolkata,high,pollution,resolved,False,90,0.8962636940583877
2025-05-22 07:01:32.028483,RPT_924391,information,Community feedback on public transport in Visakhapatnam,Visakhapatnam,high,public transport,closed,False,89,0.01187825932368014
2025-05-27 02:15:56.385021,RPT_125900,appreciation,Request for power outage improvement in Thane,Thane,low,power outage,in_progress,False,37,0.4245671242200133
2025-05-09 07:59:59.571413,RPT_689061,information,Request for corruption improvement in Vadodara,Vadodara,high,corruption,in_progress,False,11,0.28263840771672366
2025-05-23 21:18:27.456773,RPT_912506,appreciation,Emergency situation regarding education in Bhopal,Bhopal,high,education,resolved,False,42,0.49800934547991615
2025-05-01 08:45:46.798585,RPT_331745,suggestion,Community feedback on traffic congestion in Ghaziabad,Ghaziabad,medium,traffic congestion,in_progress,True,76,0.8922897265563956
2025-05-28 18:07:30.506170,RPT_956252,information,Emergency situation regarding education in Lucknow,Lucknow,low,education,in_progress,True,21,0.8438596042462545
2025-05-21 19:14:57.196130,RPT_762700,suggestion,Emergency situation regarding education in Surat,Surat,medium,education,pending,False,65,0.617872795999726
2025-04-30 04:20:26.369102,RPT_892907,information,Community feedback on healthcare in Mumbai,Mumbai,critical,healthcare,closed,True,11,0.6193298100787752
2025-05-10 01:49:49.267742,RPT_438548,information,Urgent public transport issue reported in Ludhiana,Ludhiana,high,public transport,pending,False,60,0.3975091727882243
2025-05-22 13:01:43.973452,RPT_444978,emergency,Community feedback on power outage in Mumbai,Mumbai,low,power outage,closed,False,56,0.9672270689686386
2025-05-22 08:43:45.830917,RPT_414568,emergency,Community feedback on housing in Thane,Thane,medium,housing,pending,False,8,0.34036948678208856
2025-05-11 01:26:04.146181,RPT_901740,emergency,Urgent education issue reported in Hyderabad,Hyderabad,high,education,in_progress,True,72,0.13034308549686313
2025-05-05 11:24:04.102597,RPT_527126,complaint,Emergency situation regarding street lighting in Pimpri-Chinchwad,Pimpri-Chinchwad,medium,street lighting,pending,True,17,0.5926926308030068
2025-05-19 15:44:19.421943,RPT_542154,complaint,Urgent healthcare issue reported in Delhi,Delhi,high,healthcare,resolved,False,54,0.009464752740894089
2025-05-12 02:17:18.023670,RPT_367185,appreciation,Community feedback on corruption in Kanpur,Kanpur,low,corruption,in_progress,True,23,0.6684849734529228
2025-05-10 17:23:31.170457,RPT_299261,complaint,Emergency situation regarding traffic congestion in Visakhapatnam,Visakhapatnam,medium,traffic congestion,closed,False,14,0.7916536608074549
2025-05-20 07:24:10.497712,RPT_503217,emergency,Community feedback on traffic congestion in Nagpur,Nagpur,medium,traffic congestion,closed,True,10,0.8218037388061612
2025-05-09 03:56:41.300557,RPT_473769,emergency,Community feedback on education in Lucknow,Lucknow,medium,education,closed,True,56,0.36397761229817116
2025-05-11 18:25:01.882861,RPT_119846,information,Request for education improvement in Bangalore,Bangalore,medium,education,pending,True,89,0.4578974414088194
2025-05-03 23:14:14.851532,RPT_554145,information,Emergency situation regarding power outage in Chennai,Chennai,low,power outage,pending,True,66,0.9829376877633754
2025-05-27 19:46:46.798231,RPT_860730,suggestion,Urgent water shortage issue reported in Delhi,Delhi,medium,water shortage,in_progress,True,42,0.9767945767413682
2025-05-15 09:22:38.188128,RPT_843154,suggestion,Urgent street lighting issue reported in Bangalore,Bangalore,critical,street lighting,in_progress,False,54,0.20502621023373524
2025-05-29 15:41:26.831835,RPT_302643,complaint,Urgent corruption issue reported in Patna,Patna,medium,corruption,closed,True,72,0.6756537957162941
2025-05-26 07:43:29.531237,RPT_725483,information,Urgent garbage collection issue reported in Kolkata,Kolkata,medium,garbage collection,closed,True,100,0.47611480575935683
2025-05-06 02:22:00.192326,RPT_625712,information,Request for healthcare improvement in Nashik,Nashik,critical,healthcare,closed,False,97,0.31851678392111604
2025-05-16 05:25:50.501816,RPT_745685,suggestion,Emergency situation regarding pollution in Thane,Thane,medium,pollution,closed,False,24,0.3060909463703181
2025-05-19 01:44:39.035244,RPT_894810,suggestion,Community feedback on pollution in Jaipur,Jaipur,critical,pollution,in_progress,True,92,0.02958266338786697
2025-05-19 18:55:44.751122,RPT_184705,complaint,Request for power outage improvement in Kanpur,Kanpur,high,power outage,in_progress,False,73,0.9411963590894539
2025-05-06 20:47:18.633553,RPT_386115,suggestion,Community feedback on education in Ludhiana,Ludhiana,high,education,in_progress,False,61,0.4429644934833026
2025-05-29 11:13:09.317656,RPT_247132,emergency,Community feedback on monsoon flooding in Surat,Surat,critical,monsoon flooding,pending,False,33,0.7981556971398963
2025-05-14 14:02:21.510357,RPT_913571,complaint,Urgent garbage collection issue reported in Pune,Pune,critical,garbage collection,closed,True,26,0.8650662078543995
2025-05-16 21:06:21.212667,RPT_106213,appreciation,Community feedback on pollution in Bangalore,Bangalore,critical,pollution,pending,True,69,0.09579221361749657
2025-05-05 09:07:08.811595,RPT_915765,appreciation,Request for street lighting improvement in Indore,Indore,critical,street lighting,resolved,False,59,0.5627010220688837
2025-05-18 02:07:28.474301,RPT_358565,complaint,Community feedback on power outage in Bhopal,Bhopal,low,power outage,pending,False,79,0.8268667155968681
2025-05-13 05:45:31.927251,RPT_563637,emergency,Emergency situation regarding street lighting in Patna,Patna,high,street lighting,resolved,False,64,0.9935389119957172
2025-05-06 12:04:59.033784,RPT_715288,suggestion,Request for power outage improvement in Chennai,Chennai,medium,power outage,pending,True,91,0.35558326141376084
2025-05-11 05:44:03.437810,RPT_213978,information,Urgent public transport issue reported in Pune,Pune,high,public transport,resolved,False,27,0.5889344740848481
2025-05-22 19:27:45.473385,RPT_277386,complaint,Community feedback on corruption in Kolkata,Kolkata,low,corruption,in_progress,True,95,0.34059055942124183
2025-05-12 18:09:18.710341,RPT_393810,appreciation,Emergency situation regarding housing in Patna,Patna,high,housing,closed,False,29,0.30493506715333385
2025-05-23 05:54:55.131457,RPT_374918,complaint,Emergency situation regarding monsoon flooding in Visakhapatnam,Visakhapatnam,high,monsoon flooding,closed,False,94,0.8015543643636246
2025-05-03 02:08:39.158332,RPT_139867,emergency,Request for garbage collection improvement in Chennai,Chennai,medium,garbage collection,in_progress,True,42,0.7188847443257652
2025-05-05 04:46:52.578158,RPT_162115,information,Emergency situation regarding corruption in Agra,Agra,high,corruption,closed,True,58,0.11320075906191318
2025-05-10 18:56:11.094743,RPT_341284,emergency,Request for pollution improvement in Ahmedabad,Ahmedabad,medium,pollution,closed,True,69,0.4816615063739558
2025-05-24 08:57:23.337170,RPT_346969,information,Request for street lighting improvement in Bangalore,Bangalore,high,street lighting,closed,True,58,0.10977111924211236
2025-05-03 04:27:20.958776,RPT_419940,information,Request for road repair improvement in Surat,Surat,high,road repair,in_progress,False,49,0.1284258359098237
2025-04-30 07:35:16.560491,RPT_297607,information,Emergency situation regarding corruption in Nashik,Nashik,low,corruption,resolved,False,46,0.647032917908102
2025-05-23 14:38:05.899284,RPT_463480,emergency,Emergency situation regarding garbage collection in Ghaziabad,Ghaziabad,critical,garbage collection,in_progress,True,7,0.9486665167275029
2025-05-07 21:41:16.605567,RPT_763128,complaint,Request for road repair improvement in Nashik,Nashik,critical,road repair,resolved,False,13,0.15176215488442035
2025-05-28 08:38:18.528117,RPT_383714,information,Emergency situation regarding corruption in Ghaziabad,Ghaziabad,low,corruption,closed,False,18,0.6461722501023477
2025-05-24 18:23:25.792322,RPT_602651,information,Request for education improvement in Indore,Indore,low,education,in_progress,False,40,0.857293860829759
2025-05-09 08:54:39.693261,RPT_677442,complaint,Urgent traffic congestion issue reported in Kolkata,Kolkata,critical,traffic congestion,in_progress,True,9,0.698743856779383
2025-05-18 17:26:06.606622,RPT_144649,complaint,Community feedback on garbage collection in Lucknow,Lucknow,high,garbage collection,resolved,True,58,0.39581054872129595
2025-05-08 03:27:42.404074,RPT_715942,information,Request for water shortage improvement in Kolkata,Kolkata,critical,water shortage,resolved,False,82,0.041603563854652026
2025-04-30 07:02:48.737175,RPT_379860,appreciation,Emergency situation regarding public transport in Lucknow,Lucknow,low,public transport,in_progress,False,4,0.4707809524306017
2025-05-17 05:33:06.291431,RPT_614247,appreciation,Emergency situation regarding pollution in Hyderabad,Hyderabad,medium,pollution,closed,True,83,0.3035610434821143
2025-05-17 10:21:27.142630,RPT_606511,appreciation,Urgent healthcare issue reported in Bhopal,Bhopal,critical,healthcare,resolved,True,93,0.06750303942562996
2025-05-07 09:27:53.841094,RPT_352241,emergency,Request for water shortage improvement in Surat,Surat,low,water shortage,in_progress,True,56,0.9019643224134024
2025-05-10 07:46:19.564266,RPT_964769,emergency,Community feedback on power outage in Agra,Agra,critical,power outage,pending,True,100,0.4493099752294831
2025-05-21 23:02:54.450654,RPT_352538,appreciation,Urgent education issue reported in Patna,Patna,medium,education,pending,True,52,0.8102539959284564
2025-05-10 21:04:15.570852,RPT_499239,suggestion,Urgent power outage issue reported in Mumbai,Mumbai,high,power outage,closed,False,30,0.12942316879253157
2025-05-02 01:05:26.051698,RPT_115221,complaint,Urgent street lighting issue reported in Kolkata,Kolkata,medium,street lighting,in_progress,False,76,0.5868972890039096
2025-05-24 09:17:05.638456,RPT_581142,emergency,Community feedback on garbage collection in Delhi,Delhi,low,garbage collection,closed,False,7,0.6112008034925014
2025-05-05 19:13:52.333973,RPT_740203,appreciation,Urgent road repair issue reported in Surat,Surat,high,road repair,closed,True,74,0.588475663515207
2025-05-05 08:44:16.532206,RPT_500756,complaint,Urgent garbage collection issue reported in Chennai,Chennai,high,garbage collection,resolved,True,6,0.14007278827042957
2025-05-12 05:52:35.648936,RPT_583577,emergency,Emergency situation regarding water shortage in Bhopal,Bhopal,high,water shortage,pending,False,76,0.21118348903907447
2025-05-14 11:00:52.729074,RPT_758707,emergency,Community feedback on healthcare in Visakhapatnam,Visakhapatnam,medium,healthcare,in_progress,True,0,0.1391100092831259
2025-05-04 05:43:07.671829,RPT_601065,emergency,Urgent traffic congestion issue reported in Agra,Agra,critical,traffic congestion,in_progress,True,88,0.5765642368956022
2025-05-01 02:15:43.854978,RPT_136059,complaint,Request for pollution improvement in Pune,Pune,high,pollution,in_progress,False,24,0.34721557420861593
2025-05-21 22:58:34.592861,RPT_471681,appreciation,Emergency situation regarding pollution in Kolkata,Kolkata,medium,pollution,resolved,False,66,0.534093767399572
2025-05-08 06:39:08.736164,RPT_219665,appreciation,Request for street lighting improvement in Jaipur,Jaipur,medium,street lighting,resolved,True,72,0.28794643338323156
2025-05-11 06:31:51.787420,RPT_607220,suggestion,Urgent street lighting issue reported in Ahmedabad,Ahmedabad,high,street lighting,resolved,False,53,0.6981051079383283
2025-05-06 13:13:28.839161,RPT_608403,information,Emergency situation regarding garbage collection in Mumbai,Mumbai,high,garbage collection,closed,True,75,0.29926652658505315
2025-05-03 06:57:52.319824,RPT_238283,suggestion,Request for garbage collection improvement in Ludhiana,Ludhiana,medium,garbage collection,pending,True,84,0.887353070552886
2025-05-29 03:05:41.445652,RPT_917317,information,Emergency situation regarding corruption in Pune,Pune,low,corruption,pending,True,25,0.9466960656637566
2025-05-02 15:59:31.809281,RPT_840548,emergency,Request for public transport improvement in Kanpur,Kanpur,low,public transport,closed,True,62,0.18819861283155292
2025-05-24 02:41:52.316932,RPT_144782,information,Request for road repair improvement in Jaipur,Jaipur,low,road repair,pending,True,68,0.5978649302789792
2025-05-16 13:29:49.383780,RPT_368776,suggestion,Request for corruption improvement in Bangalore,Bangalore,medium,corruption,closed,False,85,0.0667957179140547
2025-05-04 21:51:31.774420,RPT_810861,emergency,Urgent garbage collection issue reported in Delhi,Delhi,low,garbage collection,resolved,False,38,0.7358066399892185
2025-05-26 21:08:12.061000,RPT_722736,information,Request for public transport improvement in Jaipur,Jaipur,critical,public transport,in_progress,True,32,0.778453381399725
2025-05-02 05:17:08.419837,RPT_554581,emergency,Urgent traffic congestion issue reported in Patna,Patna,low,traffic congestion,in_progress,False,37,0.06244597792657891
2025-05-29 06:17:22.680926,RPT_750623,complaint,Urgent power outage issue reported in Nagpur,Nagpur,critical,power outage,closed,True,98,0.8585609259412013
2025-05-01 18:17:28.622911,RPT_636174,suggestion,Urgent housing issue reported in Kanpur,Kanpur,medium,housing,resolved,True,94,0.09029485610072807
2025-05-18 08:25:47.508263,RPT_929395,information,Emergency situation regarding road repair in Chennai,Chennai,high,road repair,pending,True,49,0.3995950902635692
2025-05-08 04:21:19.963614,RPT_983656,suggestion,Request for education improvement in Nashik,Nashik,low,education,pending,False,4,0.2601940551534011
2025-05-25 06:29:09.583153,RPT_469232,appreciation,Emergency situation regarding education in Ghaziabad,Ghaziabad,critical,education,closed,True,52,0.9383504841949865
2025-05-19 10:14:24.419065,RPT_830577,information,Emergency situation regarding corruption in Thane,Thane,low,corruption,in_progress,True,3,0.045930161229287614
2025-05-05 03:48:21.547726,RPT_374575,emergency,Community feedback on monsoon flooding in Bangalore,Bangalore,low,monsoon flooding,in_progress,True,62,0.6315512714777938
2025-05-17 10:15:25.045858,RPT_276457,suggestion,Emergency situation regarding street lighting in Ludhiana,Ludhiana,critical,street lighting,closed,True,10,0.7328287236277803
2025-05-16 14:44:43.078865,RPT_132099,appreciation,Emergency situation regarding traffic congestion in Surat,Surat,medium,traffic congestion,in_progress,True,35,0.14229706899987715
2025-05-22 18:04:13.493711,RPT_185326,suggestion,Urgent garbage collection issue reported in Vadodara,Vadodara,critical,garbage collection,resolved,False,64,0.07812487776059662
2025-05-04 12:16:31.089074,RPT_679488,suggestion,Request for power outage improvement in Ghaziabad,Ghaziabad,high,power outage,resolved,False,95,0.8938981512281209
2025-05-25 07:55:29.179038,RPT_614258,information,Emergency situation regarding street lighting in Indore,Indore,low,street lighting,in_progress,False,45,0.25540511996909887
2025-05-15 22:19:30.979769,RPT_885479,appreciation,Emergency situation regarding garbage collection in Agra,Agra,medium,garbage collection,closed,True,4,0.015385990895396606
2025-05-02 01:52:30.397290,RPT_823235,appreciation,Emergency situation regarding road repair in Bangalore,Bangalore,high,road repair,closed,False,29,0.33899051894426824
2025-05-09 02:17:27.576420,RPT_260947,suggestion,Emergency situation regarding power outage in Pimpri-Chinchwad,Pimpri-Chinchwad,low,power outage,in_progress,False,2,0.2612858998483796
2025-05-04 15:52:56.284945,RPT_900119,emergency,Community feedback on garbage collection in Vadodara,Vadodara,high,garbage collection,resolved,True,60,0.46871039279501636
2025-05-14 16:02:04.589531,RPT_272063,appreciation,Community feedback on education in Pune,Pune,high,education,pending,True,48,0.951460613942487
2025-05-15 09:18:12.856663,RPT_447840,appreciation,Urgent power outage issue reported in Bhopal,Bhopal,medium,power outage,resolved,False,84,0.4644823802196808
2025-05-04 15:25:27.662563,RPT_123381,emergency,Emergency situation regarding healthcare in Vadodara,Vadodara,critical,healthcare,closed,True,2,0.5817207850127085
2025-05-11 16:04:22.614652,RPT_793501,emergency,Community feedback on water shortage in Nagpur,Nagpur,high,water shortage,pending,False,25,0.24519730385743443
2025-05-30 02:23:17.564709,RPT_251835,information,Request for garbage collection improvement in Agra,Agra,critical,garbage collection,closed,False,80,0.2646917132071851
2025-05-28 06:10:44.398244,RPT_450883,complaint,Emergency situation regarding water shortage in Kanpur,Kanpur,high,water shortage,pending,True,1,0.8470563128092468
2025-05-12 06:30:47.956755,RPT_623815,suggestion,Urgent water shortage issue reported in Nashik,Nashik,medium,water shortage,pending,True,1,0.9663591755161486
2025-05-02 13:04:45.790813,RPT_938523,information,Community feedback on garbage collection in Ludhiana,Ludhiana,low,garbage collection,in_progress,False,38,0.9224218183709613
2025-05-17 13:16:59.818109,RPT_353460,emergency,Community feedback on garbage collection in Thane,Thane,high,garbage collection,closed,True,1,0.9222099332285644
2025-05-14 00:54:55.748931,RPT_940721,information,Urgent healthcare issue reported in Nagpur,Nagpur,low,healthcare,in_progress,True,7,0.05754756424412344
2025-05-10 11:51:12.009955,RPT_490674,complaint,Community feedback on corruption in Surat,Surat,high,corruption,closed,False,2,0.4044417292769462
2025-05-25 15:17:00.896359,RPT_247642,emergency,Request for garbage collection improvement in Bhopal,Bhopal,low,garbage collection,closed,False,82,0.8648080793742295
2025-04-30 22:20:04.613759,RPT_908785,appreciation,Request for garbage collection improvement in Visakhapatnam,Visakhapatnam,high,garbage collection,in_progress,True,26,0.9768678133563787
2025-05-15 17:54:33.409522,RPT_751465,complaint,Request for education improvement in Patna,Patna,medium,education,closed,True,30,0.6407581934376518
2025-05-26 22:07:07.139669,RPT_489402,appreciation,Urgent water shortage issue reported in Mumbai,Mumbai,medium,water shortage,closed,False,62,0.7030193928586034
2025-05-02 14:47:56.356770,RPT_227302,emergency,Urgent corruption issue reported in Pimpri-Chinchwad,Pimpri-Chinchwad,low,corruption,in_progress,False,9,0.8865574505540875
2025-05-20 20:41:11.375450,RPT_434031,suggestion,Request for housing improvement in Chennai,Chennai,critical,housing,resolved,True,74,0.7107359100314812
2025-05-24 09:57:17.295467,RPT_542535,complaint,Emergency situation regarding water shortage in Surat,Surat,medium,water shortage,in_progress,True,61,0.6868525657726963
2025-05-04 19:39:44.690756,RPT_611642,information,Request for pollution improvement in Surat,Surat,critical,pollution,in_progress,False,6,0.8269905215434002
